0,0.0,0.0,-0.11917098445595854,-0.29015544041450775,-0.31088082901554404,-0.5699481865284974,-0.40414507772020725,-0.8031088082901554,-0.39378238341968913,-1.0,-0.48186528497409326,-0.5284974093264249,-0.844559585492228,-0.41450777202072536,-0.7512953367875648,-0.34196891191709844,-0.616580310880829,-0.35233160621761656,-0.48186528497409326,-0.33678756476683935,-0.8497409326424871,-0.2538860103626943,-0.7409326424870466,-0.20207253886010362,-0.6062176165803109,-0.21761658031088082,-0.46632124352331605,-0.13989637305699482,-0.7979274611398963,-0.09326424870466321,-0.6839378238341969,-0.06217616580310881,-0.5492227979274611,-0.07253886010362694,-0.44559585492227977,0.05699481865284974,-0.7150259067357513,0.05181347150259067,-0.6062176165803109,0.06735751295336788,-0.48704663212435234,0.06217616580310881
0,0.0,0.0,-0.12371134020618557,-0.29381443298969073,-0.30927835051546393,-0.5721649484536082,-0.4072164948453608,-0.8041237113402062,-0.39690721649484534,-1.0,-0.4896907216494845,-0.520618556701031,-0.8505154639175257,-0.41237113402061853,-0.7474226804123711,-0.34536082474226804,-0.6082474226804123,-0.36082474226804123,-0.4948453608247423,-0.32989690721649484,-0.845360824742268,-0.24742268041237114,-0.7319587628865979,-0.20618556701030927,-0.6030927835051546,-0.21649484536082475,-0.4793814432989691,-0.13402061855670103,-0.788659793814433,-0.09278350515463918,-0.6752577319587629,-0.061855670103092786,-0.5463917525773195,-0.06701030927835051,-0.4536082474226804,0.06701030927835051,-0.711340206185567,0.05154639175257732,-0.6030927835051546,0.07216494845360824,-0.4845360824742268,0.07216494845360824
0,0.0,0.0,-0.1218274111675127,-0.2893401015228426,-0.3096446700507614,-0.5685279187817259,-0.4010152284263959,-0.8020304568527918,-0.39086294416243655,-1.0,-0.4720812182741117,-0.5228426395939086,-0.8375634517766497,-0.41624365482233505,-0.7411167512690355,-0.3553299492385787,-0.6040609137055838,-0.36548223350253806,-0.47715736040609136,-0.3350253807106599,-0.8375634517766497,-0.25888324873096447,-0.7258883248730964,-0.2131979695431472,-0.5939086294416244,-0.2233502538071066,-0.4619289340101523,-0.13705583756345177,-0.7817258883248731,-0.10152284263959391,-0.6700507614213198,-0.07106598984771574,-0.5380710659898477,-0.07614213197969544,-0.4416243654822335,0.06091370558375635,-0.7055837563451777,0.050761421319796954,-0.6040609137055838,0.06091370558375635,-0.48223350253807107,0.06091370558375635
0,0.0,0.0,-0.12244897959183673,-0.29081632653061223,-0.3112244897959184,-0.5714285714285714,-0.4030612244897959,-0.8061224489795918,-0.3979591836734694,-1.0,-0.4744897959183674,-0.5306122448979592,-0.8418367346938775,-0.41836734693877553,-0.7448979591836735,-0.3520408163265306,-0.6071428571428571,-0.3673469387755102,-0.47959183673469385,-0.336734693877551,-0.8418367346938775,-0.2602040816326531,-0.7295918367346939,-0.21428571428571427,-0.5969387755102041,-0.22448979591836735,-0.46938775510204084,-0.1377551020408163,-0.7857142857142857,-0.10204081632653061,-0.6683673469387755,-0.07142857142857142,-0.5408163265306123,-0.07653061224489796,-0.44387755102040816,0.061224489795918366,-0.7091836734693877,0.04591836734693878,-0.6020408163265306,0.061224489795918366,-0.47959183673469385,0.061224489795918366
0,0.0,0.0,-0.12244897959183673,-0.29591836734693877,-0.3112244897959184,-0.5714285714285714,-0.40816326530612246,-0.8061224489795918,-0.4030612244897959,-1.0,-0.47959183673469385,-0.5306122448979592,-0.8418367346938775,-0.413265306122449,-0.7448979591836735,-0.3520408163265306,-0.6071428571428571,-0.3673469387755102,-0.4846938775510204,-0.336734693877551,-0.8418367346938775,-0.2602040816326531,-0.7295918367346939,-0.2193877551020408,-0.6020408163265306,-0.22448979591836735,-0.4744897959183674,-0.1326530612244898,-0.7908163265306123,-0.10204081632653061,-0.673469387755102,-0.07142857142857142,-0.5459183673469388,-0.07653061224489796,-0.45408163265306123,0.0663265306122449,-0.7193877551020408,0.05102040816326531,-0.6122448979591837,0.061224489795918366,-0.49489795918367346,0.0663265306122449
0,0.0,0.0,-0.1218274111675127,-0.29441624365482233,-0.3147208121827411,-0.5736040609137056,-0.41116751269035534,-0.8020304568527918,-0.40609137055837563,-1.0,-0.48223350253807107,-0.5279187817258884,-0.8477157360406091,-0.41624365482233505,-0.7461928934010152,-0.3553299492385787,-0.6142131979695431,-0.37055837563451777,-0.4873096446700508,-0.3350253807106599,-0.8477157360406091,-0.25888324873096447,-0.7309644670050761,-0.2182741116751269,-0.6040609137055838,-0.22842639593908629,-0.47715736040609136,-0.1319796954314721,-0.7918781725888325,-0.10152284263959391,-0.6751269035532995,-0.07614213197969544,-0.5431472081218274,-0.08121827411167512,-0.45685279187817257,0.06598984771573604,-0.7208121827411168,0.04568527918781726,-0.6142131979695431,0.05583756345177665,-0.49238578680203043,0.06091370558375635
0,0.0,0.0,-0.10204081632653061,-0.2857142857142857,-0.3010204081632653,-0.5714285714285714,-0.37755102040816324,-0.8061224489795918,-0.35714285714285715,-1.0,-0.41836734693877553,-0.5612244897959183,-0.8469387755102041,-0.46938775510204084,-0.7346938775510204,-0.3979591836734694,-0.5918367346938775,-0.413265306122449,-0.413265306122449,-0.3673469387755102,-0.8418367346938775,-0.29591836734693877,-0.7091836734693877,-0.25,-0.5663265306122449,-0.2653061224489796,-0.4030612244897959,-0.1683673469387755,-0.7857142857142857,-0.12755102040816327,-0.6581632653061225,-0.09183673469387756,-0.5153061224489796,-0.10204081632653061,-0.3877551020408163,0.025510204081632654,-0.6989795918367347,0.015306122448979591,-0.5918367346938775,0.03571428571428571,-0.45408163265306123,0.04591836734693878
0,0.0,0.0,-0.11165048543689321,-0.3058252427184466,-0.2961165048543689,-0.5825242718446602,-0.41262135922330095,-0.8058252427184466,-0.42718446601941745,-1.0,-0.5388349514563107,-0.5679611650485437,-0.8398058252427184,-0.45145631067961167,-0.7572815533980582,-0.38349514563106796,-0.6359223300970874,-0.39805825242718446,-0.5631067961165048,-0.4029126213592233,-0.8786407766990292,-0.30097087378640774,-0.7669902912621359,-0.24757281553398058,-0.6407766990291263,-0.2621359223300971,-0.5679611650485437,-0.22330097087378642,-0.8398058252427184,-0.15048543689320387,-0.7281553398058253,-0.11650485436893204,-0.6116504854368932,-0.1407766990291262,-0.558252427184466,-0.038834951456310676,-0.7621359223300971,-0.014563106796116505,-0.6504854368932039,0.009708737864077669,-0.5436893203883495,0.0048543689320388345
0,0.0,0.0,-0.10050251256281408,-0.2964824120603015,-0.2914572864321608,-0.5728643216080402,-0.3869346733668342,-0.7989949748743719,-0.3869346733668342,-1.0,-0.5376884422110553,-0.5678391959798995,-0.8542713567839196,-0.40703517587939697,-0.7587939698492462,-0.32663316582914576,-0.6432160804020101,-0.34673366834170855,-0.5577889447236181,-0.3869346733668342,-0.8492462311557789,-0.24623115577889448,-0.7386934673366834,-0.18592964824120603,-0.6231155778894473,-0.21105527638190955,-0.5527638190954773,-0.19095477386934673,-0.7989949748743719,-0.09547738693467336,-0.6984924623115578,-0.05527638190954774,-0.5829145728643216,-0.08040201005025126,-0.542713567839196,0.0,-0.7286432160804021,0.035175879396984924,-0.6381909547738693,0.06030150753768844,-0.542713567839196,0.05025125628140704
0,0.0,0.0,-0.09505703422053231,-0.2623574144486692,-0.2965779467680608,-0.55893536121673,-0.38783269961977185,-0.7870722433460076,-0.3688212927756654,-1.0,-0.38783269961977185,-0.5893536121673004,-0.8098859315589354,-0.4524714828897338,-0.7262357414448669,-0.3688212927756654,-0.596958174904943,-0.3840304182509506,-0.3574144486692015,-0.40304182509505704,-0.8098859315589354,-0.2737642585551331,-0.7034220532319392,-0.22813688212927757,-0.5817490494296578,-0.24714828897338403,-0.33079847908745247,-0.19391634980988592,-0.7490494296577946,-0.11026615969581749,-0.6159695817490495,-0.08745247148288973,-0.4752851711026616,-0.11026615969581749,-0.311787072243346,0.011406844106463879,-0.6615969581749049,0.026615969581749048,-0.5551330798479087,0.03802281368821293,-0.4220532319391635,0.034220532319391636
